id	bloque (no traducir)	titulo	cuerpo	enlace
215	Democracia Social	Pla Operatiu de Foment de la Difusió i l'Accés a la Cultura Digital	"L'objectiu és garantir el dret de la ciutadania a l'accés a la cultura, la protecció als creadors, la sostenibilitat i la pluralitat de models de difusió cultural en l'entorn digital:

- Recolzarem i fomentarem les plataformes d'accés legal a obres i continguts culturals, impulsant nous models de negoci que ofereixin alternatives legals i atractives als ciutadans. No ens limitarem a fomentar aquestes plataformes en el plànol econòmic, sinó que establirem un marc de mediació entre els titulars de drets sobre les diferents finestres d'explotació de les obres i les plataformes d'accés legal.
- Crearem una comissió experta amb vista a superar un model ineficaç, basat en la repressió de la descàrrega de continguts sense ànim de lucre, i a aconseguir l'indispensable equilibri entre el lliure accés de la ciutadania a la cultura i el sosteniment dels autors, titulars de drets, indústries culturals i empreses tecnològiques. En aquesta comissió experta tindran representació tots els agents implicats amb el compromís d'avaluar i sospesar aquests models, així com de buscar alternatives de remuneració o compensació per als creadors i altres titulars de drets pels nous usos que es fan de les seves obres en Internet."	http://lasonrisadeunpais.es/fb-share/programa/ca/215.html
216	Democracia Social	Pla Operatiu d'Accés i Gaudiment de la Cultura	"Desplegarem un conjunt d'actuacions que permetin fomentar el dret de la ciutadania a participar de la vida cultural (articles 9.2 i 44.1 de la Constitució espanyola) mitjançant l'impuls d'instruments per al seu coneixement, difusió, participació i accés. En fomentar l'accés a la cultura, aquesta es converteix en un factor real de gaudiment i crítica. En el cas del patrimoni, la seva conservació, la seva recerca i la seva difusió són la garantia que aquest coneixement pervisqui. La creació de nous públics i lectors, l'enfortiment dels habituals i l'augment de la participació en les propostes culturals són desafiaments que connecten amb l'existència d'una ciutadania democràtica i activa. Per a la consolidació d'un teixit cultural estable i sostenible també és clau un públic més ampli, més implicat i més fidel. Entre altres mesures, i en coordinació amb el Pla Operatiu per a una Ciutadania Lectora i amb l'Escola d'Espectadors, aquest pla contemplarà:

- Suport a les biblioteques des de la perspectiva social (públiques i escolars) i científica (universitàries i patrimonials), amb l'estimulació de la compra de nous fons, amb la creació d'una plataforma pública de préstec de llibres electrònics i amb la modernització dels seus equipaments.
- L'augment de la presència de continguts culturals en tots els canals de difusió de RTVE, amb un enfocament pluralista que promogui el coneixement de la riquesa cultural i lingüística de tots els territoris. Es dotarà a la 2 de RTVE d'un caràcter decididament cultural que dinamitzi el coneixement de la creació artística i inclogui continguts específics i adaptats als diferents territoris. En aquesta mateixa línia, fomentarem els vincles i la cl·laboració amb el canal cultural europeu Art, així com amb altres canals de difusió i producció internacionals.
- L'impuls de la distribució de produccions escèniques plurals a través de la dinamització, adequació i actualització de les xarxes i espais d'exhibició del nostre territori.
- L'actualització i optimització dels recursos i iniciatives, d’entre uns altres, el Centre Nacional de Difusió Musical i el Centre de Documentació Teatral.
- En diàleg amb la comunitat educativa, l'augment de matèries relacionades amb la cultura i la varietat de pràctiques artístiques, la creativitat i el coneixement i les destreses d'ordre visual, audiovisual, musical i escènic per incloure-les en la formació reglada (infantil, primària, secundària i batxillerat).
- El desenvolupament d'iniciatives encaminades al foment de les associacions i grups aficionats a les diverses disciplines artístiques."	http://lasonrisadeunpais.es/fb-share/programa/ca/216.html
217	Democracia Social	Pla Operatiu per a una Ciutadania Lectora	El Pla Operatiu per a una Ciutadania Lectora, destinat a augmentar els índexs de lectura en totes les edats, amb especial atenció a la infància i a la joventut, coordinarà les diferents iniciatives existents per encaixar-les amb altres noves en un model específic. Es compondrà d'una xarxa de projectes, en col·laboració amb les administracions autonòmiques i locals, de participació, valoració i anàlisi, tant en l'àmbit de les escoles, els instituts, els col·legis, les universitats i els centres artístics superiors com entre el públic en general. Desenvoluparà eines per impulsar i professionalitzar les biblioteques escolars, crear mediadors a través de centres de formació al professorat i dels graus de Magisteri i Pedagogia, implicar a autors, il·lustradors i editors en les activitats dels centres d’ensenyament, llançar polítiques comunicatives de sensibilització amb la lectura en televisions i ràdios públiques i generar dispositius de rescat i modernització del teixit llibreter.	http://lasonrisadeunpais.es/fb-share/programa/ca/217.html
218	Democracia Social	Escola d'Espectadors	L'Escola d'Espectadors funcionarà com un sistema específic de mediació cultural i formació del públic en qualsevol tipus de manifestació artística i cultural. L'Escola d'Espectadors serà un projecte públic en el qual estaran cridats a col·laborar institucions públiques i privades, fundacions, associacions professionals, xarxes comunitàries i ciutadans particulars. Integrarà i coordinarà el desenvolupament de totes les iniciatives públiques i privades sense ànim de lucre pensades per impulsar i engegar serveis i departaments educatius específics i interdisciplinaris en sales de teatre, dansa, cinema i música, museus, centres culturals, fundacions i qualsevol altra entitat o espai cultural. A l’hora, a través dels seus especialistes, difondrà continguts d'apreciació artística amb el desenvolupament de sessions d'anàlisis i valoració centrades en les propostes culturals concretes que s'ofereixin en la cartellera o en mostres i festivals.	http://lasonrisadeunpais.es/fb-share/programa/ca/218.html
219	Democracia Social	Campanya per a una Audiència Activa	Promourem campanyes de coneixement de la realitat mediàtica per conscienciar al conjunt de la ciutadania sobre la importància dels mitjans de comunicació en el funcionament democràtic de la nostra societat. Fomentarem la implicació i la participació directa de la ciutadania en els mitjans sense ànim de lucre i de titularitat pública, tant en la gestió com en l'elaboració de continguts, a través de plataformes digitals interactives, l'Observatori de la Cultura, el Consell Social, el Defensor de l'Usuari, projectes educatius, etcètera. En aquest sentit, s'obriran línies de col·laboració amb la societat civil per superar la concepció d'una audiència passiva cap a un rol actiu en la conformació d'un debat plural i una informació de qualitat.	http://lasonrisadeunpais.es/fb-share/programa/ca/219.html
220	Democracia Social	Pla Operatiu de Foment de la Diversitat Cultural	Engegarem un conjunt d'iniciatives encaminades a promoure la diversitat en les formes d'expressió artística, la riquesa de les nostres llengües i cultures, la conservació de les manifestacions en perill de desaparició i el desenvolupament de projectes de caràcter exploratori i de recerca, amb l'objectiu d'apropar al públic l'enorme varietat cultural que es produeix actualment i, alhora, recolzar als nostres creadors des de la defensa de la pluralitat.	http://lasonrisadeunpais.es/fb-share/programa/ca/220.html
221	Democracia Social	Pla Operatiu de Cultura per la Igualtat i Igualtat en la Cultura	"Crearem una unitat de coordinació entre la Secretaria d'Estat d'Igualtat i el Ministeri de Cultura per al sector cultural, les funcions del qual seran:

- Promoure la igualtat de gènere a través de la presència de les dones tant en la cara visible com en la no visible de la gestió i pràctiques culturals.
- Evitar que les administracions públiques contribueixin al finançament i difusió dels estereotips sexuals i imatges sexistes, discriminatòries i que considerin a la dona com un objecte.
- Impulsar activitats culturals centrades en la participació i iniciativa de dones migrants, gitanes i amb diversitat funcional, per facilitar el seu accés a la participació en la vida pública.
- Fomentar la creació cultural amb perspectiva de gènere i per part de dones artistes, així com el reconeixement i la visibilitat de l'art fet per dones i la seva adquisició en museus i altres centres similars.
- Contribuir a una representació igualitària i no sexista d'homes i dones en els mitjans de comunicació, així com a una major i més diversa presència de dones, més enllà dels estereotips mediàtics femenins."	http://lasonrisadeunpais.es/fb-share/programa/ca/221.html
222	Democracia Social	Pla Operatiu d'Inclusió Social en Matèria Cultural	Amb l'objectiu de fer visible i posar en valor totes les formes i pràctiques culturals, impulsarem les diferents escenes culturals de la migració, les manifestacions artístiques de la infància, la joventut i la tercera edat i l'accés, el gaudiment i la creativitat en persones amb diversitat funcional o amb diferents discapacitats.	http://lasonrisadeunpais.es/fb-share/programa/ca/222.html
223	Democracia Social	Pla Operatiu d'Internacionalització de la Cultura Produïda a l’Estat espanyol	"La internacionalització de la cultura serà un eix d'acció rellevant dins de l'estratègia per fer de la cultura una eina de cohesió social i de cooperació internacional i un motor econòmic, que comprengui les diferents àrees geogràfiques no solament com a nínxols de mercat, sinó també com a espais culturals d'alt interès social. Si donem a conèixer en l'exterior la cultura produïda a l’Estat espanyol aconseguirem diferents objectius:

- Traslladar la realitat que l’Estat espanyol és un important pol de creació cultural.
- Incrementar l'intercanvi de coneixement i experiències entre agents culturals.
- Augmentar la visibilitat i influència de la nostra cultura a l'estranger i incentivar el seu accés i consum.
- Atreure inversions estrangeres a projectes culturals que sorgeixen i es desenvolupen a Espanya.

Per recolzar als professionals de la cultura, a les associacions, a les cooperatives i a les empreses en la seva labor d'internacionalització i difondre aquesta realitat de pol cultural, engegarem una oficina de mediació que operarà amb el segell «ÉsCultura». A l'empara d'aquest segell, l'oficina establirà una acció coordinada i comuna per assistir als agents culturals de totes les expressions artístiques i per facilitar-los l'accés a fons i subvencions estrangeres, amb el que s'intentaria garantir una presència continuada en els fòrums culturals internacionals. Afavorirem la difusió a l'estranger de projectes de petita, mitjana i gran escala, representatius del teixit cultural ric i divers del nostre país, a través d'intercanvis, beques, gires, producció d'esdeveniments, festivals, exposicions, trobades, pitchings (presentacions) i clústers tecnològics.

Com a oficina de mediació, ÉsCultura afavorirà la coordinació de les accions culturals que en l'actualitat duen a terme molts diferents organismes: Institut Cervantes, Agència Espanyola de Cooperació Internacional per al Desenvolupament (AECID), Acció Cultural Espanyola, Institut Ramón Llull, Institut d’Estudis Baleàrics, Ministeri d'Indústria, Institut Espanyol de Comerç Exterior, centres culturals d'Espanya, ambaixades espanyoles a l'estranger i Fundació Carolina."	http://lasonrisadeunpais.es/fb-share/programa/ca/223.html
224	Democracia Social	Xarxa de destinacions patrimonials	"Impulsarem els valors de la cultura i el patrimoni, material i immaterial, amb la creació d'una Xarxa de Destinacions Patrimonials que reuneixi tots els recursos espanyols inclosos a la Llista del Patrimoni Mundial de la Unesco.

Així mateix, desenvoluparem mesures encaminades a la protecció activa i passiva dels béns patrimonials, culturals i ambientals, pel que establirem plans d'ús i gestió d'aquests béns d'acord amb les exigències derivades de la seva preservació."	http://lasonrisadeunpais.es/fb-share/programa/ca/224.html
225	Democracia Política	Revocatoris per incompliment del programa electoral	"Els programes electorals han de ser entesos com a contractes amb la ciutadania. Per això, Podemos estableix uns compromisos mínims contractuals i, en cas d’incompliment, plantejarà una convocatòria d’eleccions. Així, al cap de dos anys de mandat es posarà en marxa al Congrés dels Diputats una comissió no permanent a través de la qual s’analitzarà el grau de compliment del programa electoral. L’activitat d’aquesta comissió es desenvoluparà durant un màxim de sis mesos, i les conclusions dels seus treballs s’elevaran al Ple de la Cambra. En cas que es produeixi un incompliment substancial i manifest del programa electoral, es podrà posar en marxa un procés revocatori. Per això, la iniciativa ha de comptar amb el suport de 158 diputats i les signatures degudament auditades del 15% del cens electoral estatal.

Si es compleixen tots dos requisits, es durà a terme un referèndum en què es preguntarà a la ciutadania si s’han de celebrar noves eleccions per incompliment de programa. I si el resultat del referèndum és sí, el president del Govern convocarà eleccions en un termini màxim de 30 dies.
"	http://lasonrisadeunpais.es/fb-share/programa/ca/225.html
226	Democracia Política	Revocació de càrrecs públics, Iniciativa legislativa Popular, Iniciativa de Veto Popular i Iniciativa de Processos Deliberatius Populars: la democràcia de totes i de tots	"Desenvoluparem un marc normatiu que faciliti les iniciatives de la gent perquè la seva veu irrompi a les institucions, i incorporarem el saber i el sentir populars als debats parlamentaris a través d'instruments de participació diversos i inclusius:

- Iniciativa Legislativa Popular (ILP). Eliminarem les traves actuals: des dels estrictes requisits per a la seva presentació fins a la manca de debat parlamentari.
- Iniciativa de Processos Deliberatius Populars. Serveix per obrir un procés de deliberació ciutadana (pressupostos participatius, ús d'espais públics, etcètera) a instància d'una iniciativa popular.
- Iniciativa de Veto Popular. És un instrument de democràcia directa que posa de manifest l'oposició ciutadana a determinades normes que l'afecten directament.
- Iniciativa de Consulta Popular. Permet a la gent impulsar l'inici d'una consulta en l'àmbit competencial corresponent. 
- Revocatori Popular. Es posa en marxa davant determinades situacions de pèrdua de legitimitat de les persones que ens representen."	http://lasonrisadeunpais.es/fb-share/programa/ca/226.html
227	Democracia Política	Reglaments parlamentaris per al debat democràtic	"Convertirem els reglaments parlamentaris de les cambres generals de l'Estat en una eina per a la transparència, la participació ciutadana i la rendició de comptes d'aquestes institucions. La reforma dels reglaments incideix en tres aspectes fonamentals:

- Major força de la ciutadania : participació de la societat civil en el Procés legislatiu. Crearem espais mixtes de deliberació durant la tramitació legislativa on participin representants polítics, personal tècnic i ciutadania. Inclourem l’escó ciutadà.
- Totes les activitats parlamentàries estaran regides pels principis de transparència i control polític. Desenvoluparem eines web accessibles que facin transparent l'activitat a les cambres.
- Capacitat d'actuació i drets bàsics igualitaris per a tots els grups parlamentaris en els òrgans de les cambres. La pluralitat política és el fidel reflex de la diversitat i de la pluralitat de la societat."	http://lasonrisadeunpais.es/fb-share/programa/ca/227.html
228	Democracia Política	Igualtat política: reforma del sistema electoral	Reformarem el sistema electoral per al Congrés dels Diputats . Per a això, establirem la circumscripció autonòmica com a única base territorial per a l'assignació de diputats, i utilitzarem fórmules de la mitjana més gran que garanteixin la igualtat del pes del vot de tots els ciutadans. La distribució de diputats entre diferents comunitats autònomes es durà a terme d'acord amb el pes demogràfic de cadascuna d'elles. Obrirem un ampli debat ciutadà sobre la resta dels components del sistema electoral.	http://lasonrisadeunpais.es/fb-share/programa/ca/228.html
229	Democracia Política	Nou model territorial basat en cinc eixos conceptuals	"Implantarem un nou model territorial basat en els següents eixos conceptuals :
- Construcció d'una nova governança democràtica i inclusiva .
- Principis d'autonomia, subsidiarietat, eficiència, responsabilitat i control democràtic.
- Àmbit local clau en la proximitat de l'estat del benestar
- Reducció de nivells institucionals ineficients .
- Sistema de finançament equitatiu i suficient per garantir els serveis públics essencials.

A les diputacions provincials (i equivalents):
- Progressiva assumpció de les competències i recursos de les diputacions provincials fins a la seva supressió constitucional.
- Coordinació autonòmica de les actuals funcions de les diputacions provincials.

Als municipis:
- Devolució de les competències en matèria de benestar social als municipis.
- Revisió del sistema de finançament.
- Supressió de l'autorització del Consell de Ministres per a la celebració de consultes populars locals.
A les àrees metropolitanes i comarques :
- Reconeixement i articulació del fet metropolità per a la gestió compartida de serveis comuns derivats de les seves relacions de proximitat i control democràtic de la gestió.
- Assignació de recursos per municipis amb garantia de contribució estatal suficient."	http://lasonrisadeunpais.es/fb-share/programa/ca/229.html
230	Democracia Política	Obligació legal de presentar-se a primàries per part de tots aquells candidats a presidir òrgans executius dels partits polítics	"Els partits polítics estan obligats legalment a presentar a primàries tots aquells candidats a presidir els seus òrgans executius.

La Junta Electoral Central organitzarà un sistema telemàtic i presencial de participació perquè durant un període determinat la gent pugui votar al pre-candidat dins del partit que triï."	http://lasonrisadeunpais.es/fb-share/programa/ca/230.html
231	Democracia Política	Derogació del vot pregat i creació d'una llei electoral que faciliti l'exercici del dret al sufragi dels espanyols a l'estranger	Ampliarem el procés electoral de dos a quatre setmanes, per la qual cosa es disposarà d'un major marge per a l'enviament de paperetes. Eliminarem el vot pregat i l'actualització automàtica i periòdica del Cens Electoral dels Residents Absents (CERA) mitjançant renovació de la inscripció electoral cada cinc anys. Crearem una circumscripció exterior que doni veu als emigrants i canalitzi les seves demandes. Canviarem el procediment únic de vot per correu a un de mixt. Estendrem la possibilitat als residents desplaçats a l’estranger d’inscriure’s al registre dels Electors Residents Temporalment Absents (ERTA). Ampliarem el dret a vot municipal als residents que portin menys de cinc anys fora del municipi. Facilitarem l'accés als tràmits consulars per mitjans telemàtics i de canvi d'horaris consulars. Millorarem la informació electoral proporcionada per l'Estat. Regularem les campanyes a l'estranger.	http://lasonrisadeunpais.es/fb-share/programa/ca/231.html
232	Democracia Política	Despolitització del Tribunal Constitucional	"Despolititzarem el Tribunal Constitucional mitjançant dues reformes:

- Establirem un nou sistema de nomenaments per «quota de rebuig»: la negociació dels nomenaments partirà de la conformació d'un ampli llistat de totes les persones tècnicament qualificades per accedir-hi. A partir d'aquesta proposta, cadascun dels partits només podrà anar si descarta d'aquesta llista un nombre proporcional a la quota que li correspon en funció de la seva entitat parlamentària. Després de successius processos de descart, acabaran quedant només els que menys rebuig generen. No estaran designats per ningú, ni en deute amb ningú.
- Derogarem la «reforma exprés» de la Proposició de Llei Orgànica de reforma de la Llei Orgànica 2/1979, de 3 d'octubre, del Tribunal Constitucional, de forma que el Tribunal Constitucional no assumeixi competències com la suspensió de les seves funcions a una autoritat."	http://lasonrisadeunpais.es/fb-share/programa/ca/232.html
233	Democracia Política	Eliminació de privilegis dels càrrecs electes	"Acabarem amb els privilegis dels càrrecs electes (diputades, diputats, senadores i senadors), tant d'aquells de què gaudeixen durant l'exercici de les seves funcions com d’aquells que els són atribuïts una vegada que han conclòs els seus respectius mandats:

- Rebaixarem les retribucions dels membres electes de les Corts, de manera que en cap cas siguin superiors a les dels cossos de funcionaris d'Estat.
- Revisarem els complements econòmics: despeses de representació, lliure disposició, indemnitzacions, etcètera.
- Establirem mecanismes de control de les dietes i desplaçaments imprescindibles.
- Eliminarem les indemnitzacions per cessament, derogarem les anomenades «pensions d'or» dels ex-parlamentaris, i equipararem els seus drets i deures laborals als de la resta de persones treballadores."	http://lasonrisadeunpais.es/fb-share/programa/ca/233.html
234	Democracia Política	Llei de Professionalització de l'Administració Pública	"Enfortirem la professionalització de les administracions públiques a través de l'aprovació d'una llei que reguli els següents aspectes:

- Garantirem la independència de les persones que treballen a les administracions públiques a través del just accés, promoció i provisió de llocs de treball mitjançant l'aplicació dels principis constitucionals d'igualtat, mèrit i capacitat .
- Acabarem amb la inflació de llocs de treball designats directament per càrrecs polítics, coneguts com a llocs de lliure designació (PLD)
- Fomentarem la promoció professional vertical i horitzontal que permeti combinar la lliure elecció de canvi de lloc de treball amb la cura de la riquesa tècnica dels equips estables. Els equips estaran compostos per persones formades i amb àmplia experiència laboral i no caldrà que abandonin el lloc que ocupen per promocionar.
- Fomentarem la promoció interna horitzontal. Així, oferirem al personal funcionari de diferents cossos i categoria idèntica la possibilitat de triar aquest canvi en la seva carrera professional."	http://lasonrisadeunpais.es/fb-share/programa/ca/234.html
235	Democracia Política	Reducció del nombre d'alts càrrecs	Reduirem dràsticament el nombre d'alts càrrecs polítics tant d'organismes com empreses públiques, de manera que únicament siguin alts càrrecs les persones titulars dels ministeris o assimilats i dels viceministeris o assimilats. Les unitats administratives amb rang de direcció general o de secretaria general han d'estar encapçalades per equips tècnics, establint-se una relació de llocs de treball amb caràcter directiu. S'han de seleccionar les persones més adequades per ocupar els llocs de treball de major responsabilitat i això requereix un sistema de provisió que garanteixi la independència mitjançant l'accés per igualtat, mèrit i capacitat.	http://lasonrisadeunpais.es/fb-share/programa/ca/235.html
236	Democracia Política	Recuperació dels drets laborals del sector públic	"- Garantirem als empleats i les empleades públiques la recuperació del poder adquisitiu i dels drets furtats en els últims anys en nom de l'austeritat.
- Recuperarem els drets laborals directament relacionats amb conciliació de la vida familiar, com el règim de permisos, vacances i els drets de jubilació.
- Revisarem les pensions del sector públic contretes en els últims quatre anys, amb unes bases de cotització minvades."	http://lasonrisadeunpais.es/fb-share/programa/ca/236.html
237	Democracia Política	Ampliació de la Llei de Transparència	"Superarem la llei actual perquè s'adeqüi als estàndards internacionals, mitjançant les següents modificacions:

- Reconèixer el dret a la informació com a dret fonamental
- Millorar l'accessibilitat del Portal de Transparència i agilitzar les sol·licituds i les peticions d'informació.
- Eliminar l'obligatorietat del DNI electrònic per poder fer consultes.
- Reduir els límits de resposta de peticions sense deixar marge a la discrecionalitat i establir un règim de sancions si s'incompleixen els marges de resposta.
- Assegurar la informació pública per defecte. La transparència activa i els formats oberts seran principis rectors de l'acció de govern.
- Garantir la independència del Consell de Transparència
- Establir l'obligatorietat legal de retre comptes i de publicar els resultats a la web per a totes les institucions amb titularitat o finançament públic: la Casa Reial, el Consell General del Poder Judicial, els partits polítics, els sindicats i les organitzacions empresarials."	http://lasonrisadeunpais.es/fb-share/programa/ca/237.html
238	Democracia Política	Regulació de les incompatibilitats en els càrrecs públics	"-  Estendre i clarificar les incompatibilitats de càrrecs polítics, alts càrrecs de l'Administració Pública central i autonòmica, i directius d'empreses públiques un cop finalitzada la seva prestació com a tals.
- Establir un mínim de deu anys fins que un ex alt càrrec pugui intervenir en un àmbit afectat directament per una decisió adoptada per ell durant l'exercici de la seva responsabilitat pública.
-  Impedir que qualsevol ex-càrrec electe participi en consells d'administració d'empreses que operen en sectors estratègics de l'Estat.
-  Prohibir que des dels lobbies es contracti els diputats o els seus assistents.
-  Obligar que, si des dels lobbies es contracten antics membres del Govern, aquests lobbies informin sobre qui són els seus clients, a què representants polítics contacten, quins temes tracten i en quines despeses incorren durant el seu treball.
-  Crear a nivell estatal i en cada comunitat autònoma, una oficina de registre de conflicte d'interès i incompatibilitats, que vetlli pel compliment d'aquestes normes i que estigui dotada d'independència i capacitat inspectora."	http://lasonrisadeunpais.es/fb-share/programa/ca/238.html
239	Democracia Política	Llei de Parets de Cristall	"Aprovarem una llei integral per a la regeneració democràtica de les nostres institucions públiques, que serveixi de marc per obrir els parlaments de la ciutadania. Per a això, adoptarem les següents mesures:

- Publicar en portals web parlamentaris la informació relativa a la gestió de la institució, el seu personal i el seu pressupost.
- Facilitar l'accés a la informació relativa als processos legislatius, en curs o finalitzats, mitjançant observació directa, a través de la premsa escrita o de les retransmissions per ràdio i televisió en directe.
- Garantir l'accés, tant a les sessions de comissions parlamentàries com als plens, a mitjans de comunicació, observadors i ciutadans en general, sense traves administratives i sense cap tipus de discriminació .
- Habilitar un escó ciutadà des del qual es pugui fer arribar peticions ciutadanes al parlament, tant de forma individual com col·lectiva."	http://lasonrisadeunpais.es/fb-share/programa/ca/239.html
240	Democracia Política	Reformulació de la Llei de Contractes del Sector Públic	"Reformularem la Llei de contractes del Sector Públic per a:

- Implantar una xarxa d'oficines centrals de compra per a la unificació del procediment a les meses de contractació.
- Implantar una plataforma única d'informació sobre contractació pública.
- Crear els Tribunals Administratius Centrals, com a òrgans competents per a la resolució centralitzada de recursos contractuals.
- Eliminar procediments negociats sense publicitat i limitar l'import que permet la utilització del contracte menor.
- Reformar la web del registre mercantil per poder consultar de forma senzilla i gratuïta informació bàsica de societats.
- Materialitzar els criteris socials, mediambientals i de foment de l'economia local en els plecs de condicions, així com la participació ciutadana."	http://lasonrisadeunpais.es/fb-share/programa/ca/240.html
241	Democracia Política	Seguiment de l'execució pressupostària	"La informació que genera l'Administració Pública no pertany a les institucions, pertany a la gent. Per això, instaurarem parets i butxaques de vidre a les institucions, atès que que allò que no es pugui publicar no s'hauria de fer. Per aconseguir-ho, implementarem mesures de transparència de la gestió pública amb informació veraç i actualitzada de tots els pressupostos, despeses i balanços anuals, protocols i informes.

- Els pressupostos han de vincular l'acció de govern. Per avaluar correctament si els compromisos adquirits s'han complert, quines han estat les desviacions i si són degudes a causes legítimes i justificables, és imprescindible fer públiques les dades de l'execució pressupostària amb el màxim nivell de detall. Per això, al Portal de la transparència i la xarxa d'oficines públiques ciutadanes posaran a disposició de la ciutadania, d'una manera senzilla i directa, les dades bàsiques del destí final dels diners públics."	http://lasonrisadeunpais.es/fb-share/programa/ca/241.html
242	Democracia Política	Observatori Ciutadà d'Avaluació de Polítiques Públiques i Rendició de Comptes	"Implantarem l’Observatori Ciutadà d'Avaluació de Polítiques Públiques i Rendició de Comptes amb dos objectius fonamentals:

- Aconseguir un ús adequat de l'avaluació, al servei dels interessos generals.
- Vincular l'avaluació al cicle pressupostari, de manera que esdevingui un instrument de difusió de la cultura d'avaluació i la rendició de comptes.
- Facilitarem que qualsevol persona o col·lectiu ciutadà afectat per una legislació o gestió pública pugui intervenir o formar part de l'Observatori Ciutadà d'Avaluació de Polítiques Públiques i Rendició Comptes. Amb caràcter previ al debat pressupostari anual, els responsables públics de cada política sectorial hauran de presentar davant l'observatori un informe sobre el grau d'implementació i execució de la política de la qual respon.
- Els debats pressupostaris es nodriran del coneixement col·lectiu generat en el si de l'observatori, i s'oferirà a la majoria dels membres del Parlament un nivell d'informació i uns criteris molt superiors als disponibles actualment."	http://lasonrisadeunpais.es/fb-share/programa/ca/242.html
243	Democracia Política	Contractes administratius oberts i accessibles	"Assegurarem l'obertura de tota la informació relativa als processos de contractació pública per facilitar la transparència i la rendició de comptes mitjançant les següents mesures:

- Crearem una base de dades de contractació i licitacions. Totes les empreses han d'enviar la documentació relacionada amb les contractacions en formats oberts i facilitar la seva publicació a la xarxa.
- Assegurarem l'accés a la documentació dels contractes subscrits com a mínim en els últims cinc anys. S'indicarà la següent informació: objecte, import  de la licitació i de l’adjudicació, procediment utilitzat per a contractar, identitat de l'adjudicatari, durada, nombre de licitadors, criteris d'adjudicació, quadre comparatiu d'ofertes i les seves respectives puntuacions, acords i informes tècnics del procés de contractació, modificacions contractuals, pròrrogues dels contractes, licitacions anul·lades, resolucions anticipades, dades del registre públic de contractes, dades del registre oficial de licitadors i empreses classificades, i acords i criteris interpretatius dels òrgans consultius de contractació."	http://lasonrisadeunpais.es/fb-share/programa/ca/243.html
244	Democracia Política	Pla Nacional contra la Corrupció i per la Transparència Institucional	"Desenvoluparem un Pla Nacional contra la Corrupció i per a la Transparència Institucional, que es coordinarà a través d’un organisme independent del poder governamental.
Aquest organisme estarà integrat per l'Administració, organitzacions no governamentals (ONG) i actors rellevants de la societat civil; i el seu àmbit d'actuació abastarà les diferents administracions territorials de l’Estat. Els seus principals objectius seran els següents:

- Promoure una major implicació de la societat civil, així com d'experts, en el compromís contra la corrupció .
- Implementar i perfeccionar mecanismes preventius que s'adaptin a la dinàmica realitat delictiva.
- Dotar de recursos i adaptar les tècniques adequades per aconseguir una persecució eficaç i sostenible .
- Assegurar una constant formació dels agents especialitzats i una major coordinació entre ells.
- Facilitar la formació entre els funcionaris per a la detecció i denúncia d'aquest tipus de conductes.
- Dotar de mecanismes reals de protecció als denunciants de fets delictius."	http://lasonrisadeunpais.es/fb-share/programa/ca/244.html
245	Democracia Política	Policia judicial i pèrits per a la seva adscripció funcional als jutjats	"Treballarem perquè aquests funcionaris, la policia judicial i els pèrits, siguin dependents funcionalment dels jutjats i la Fiscalia, i perquè tinguin control de totes les investigacions policials de cada instrucció o procediment penal que dirigeixin. D'aquesta manera, evitarem tant les dilacions indegudes com el fet que els agents considerats «incòmodes» puguin ser destituïts. Aquestes unitats policials hauran de complir els requisits següents:

- Estar adscrites funcionalment i temporalment als jutjats o tribunals.
- Comptar amb estructura independent i un nombre molt reduït de llocs de lliure designació.
- Estar integrat per funcionaris amb acreditada experiència en la policia judicial, i amb accés exclusiu mitjançant concurs específic de mèrits.
- Promoure i dirigir les investigacions ja judicialitzades:
    - Actuaran per delegació del jutge o fiscal en el si del cos judicial.
    - Podran requerir dels comandaments policials tots els mitjans personals i materials necessaris per portar a bon termini la investigació.
    - Estaran exempts d'informar sobre l'evolució de les investigacions o dels resultats obtinguts."	http://lasonrisadeunpais.es/fb-share/programa/ca/245.html
246	Democracia Política	Introducció de la figura delictiva d'enriquiment injust o il·lícit	"El delicte d'enriquiment injust es refereix a l'actuació d'aquells alts càrrecs que, en el marc de l'actuació política, sense intervenir directament en la comissió de delictes de corrupció, han obtingut benefici derivat de la comissió d'aquestes conductes.

A més, i com a mesures complementàries, incorporarem el delicte agreujat de prevaricació administrativa en les contractacions públiques i delictes agreujats de suborn, tràfic d'influències i fraus administratius comesos a través de partits polítics.

Implementada internacionalment, aquesta mesura penal es mostra com una de les més eficaces contra l'enriquiment d’aquells qui dirigeixen organitzacions criminals, però que no intervenen directament en la comissió de cap dels delictes o de corrupcions realitzades en el marc de l'actuació política per alts càrrecs de l'Administració."	http://lasonrisadeunpais.es/fb-share/programa/ca/246.html
