id	bloque (no traducir)	titulo	cuerpo	enlace
198	Democracia Social	Plan de loita contra o VIH: información, prevención e atención	"-  Potenciaremos os programas de ITS / VIH abordando as desigualdades de xénero. 
-  Facilitaremos o acceso á proba rápida do VIH nos contornos non clínicos e apoiaremos as entidades sociais que realizan cribados, ademais de instauralos nos centros de saúde. 
-  Incluiremos nos centros educativos programas educativos integrais sobre o VIH con perspectiva de xénero. 
-  Garantiremos o acceso universal de todas as persoas ás carteiras de servizos asistenciais da sanidade pública, independentemente da súa condición laboral ou situación administrativa.

Garantiremos a continuidade das vivendas de apoio ao tratamento e as vivendas de apoio aos enfermos de sida como ferramentas indispensables no tratamento integral das persoas con VIH que se atopan en situación de urxencia social, así como o reforzo dos programas de apoio psicosocial.

-  Unificaremos os protocolos entre hospitais para evitar a disparidade de criterios. 
Homoxeneizaremos e melloraremos a calidade da asistencia nos centros de ITS desde unha perspectiva de xénero. 
-  Impulsaremos medidas que garantan o tratamento ás persoas con VIH privadas de liberdade."	http://lasonrisadeunpais.es/fb-share/programa/gl/198.html
199	Democracia Social	Garantía habitacional para as vítimas de violencia machista	Garantiremos unha alternativa habitacional inmediata, nun prazo de trinta días, para as mulleres e os menores que sexan vítimas da violencia machista. Así mesmo, estableceremos o seu acceso prioritario ás prestacións (adecuadas e suficientes), incluídas no Procedemento de Urxencia Cidadá sen necesidade dunha denuncia previa e tras un informe dos profesionais cualificados que estean capacitados para atender ás mulleres vítimas da violencia machista.	http://lasonrisadeunpais.es/fb-share/programa/gl/199.html
200	Democracia Social	Protexer o dereito a decidir de todas as mulleres	Derrogaremos a reforma da Lei de Interrupción Voluntaria do Embarazo para permitir que as menores de idade que sofren abusos e se atopan nunha situación de vulnerabilidade nos seus contornos familiares poidan interromper o seu embarazo sen o consentimento paterno.	http://lasonrisadeunpais.es/fb-share/programa/gl/200.html
201	Democracia Social	Ratificación urxente do Convenio 189 da Organización Internacional do Traballo	Adoptaremos medidas para asegurar a promoción e a protección efectivas dos dereitos humanos de todos os traballadores domésticos seguindo as disposicións do Convenio 189 da Organización Internacional do Traballo (OIT).	http://lasonrisadeunpais.es/fb-share/programa/gl/201.html
202	Democracia Social	Familias monomarentais: por unha maternidade independente e segura	"Poñeremos en marcha medidas que garantan a protección das familias de nais solteiras con fillos ou fillas ao seu cargo:

-  Incrementaremos para os beneficiarios actuais o importe da prestación da Seguridade Social por fillo ou filla a cargo, ata 150 euros mensuais, no caso das familias monoparentais. 
-  Crearemos unha prestación de maternidade non contributiva para as nais sen recursos que se atopen en activo con demanda de emprego. 
-  Garantiremos a protección dos nenos e das nenas fronte aos desafiuzamentos e lanzamentos. 
-  Consideraremos a unidade familiar monoparental a partir dun fillo como unha circunstancia familiar de especial vulnerabilidade. Por iso, incrementaremos a súa protección fronte aos desafiuzamentos; facilitarémoslles a posibilidade de que poidan reestruturar a súa débeda hipotecaria prioritariamente, e ampliaremos a protección dos nenos vulnerables en términos de realoxamento, para asegurarlles unha alternativa habitacional digna antes de proceder ao desaloxamento."	http://lasonrisadeunpais.es/fb-share/programa/gl/202.html
203	Democracia Social	Ministerio de Cultura e Comunicación	"A cultura é un dereito básico, un ben común e un sector produtivo estratéxico que require un ministerio que atenda as súas especificidades. Por iso, crearemos un Ministerio de Cultura e Comunicación cun organigrama que se axustará ás particularidades do ámbito cultural. A complexa integración contemporánea entre a comunicación e a cultura, determinada pola era dixital, esixe unha formulación onde se contemplen os dous sistemas nunha mesma política pública. A creación dun ministerio que articule esa relación permitirá establecer políticas coordinadas capaces de dinamizar a circulación, a produción, a transmisión e a creación de sensos. Neste novo marco, o Ministerio de Cultura e Comunicación levará a cabo as seguintes actuacións:

-  Desenvolver plans operativos que, a diferenza dos actuais planos xerais ou planos estratéxicos (limitados e sen efectos), articularán as políticas culturais; asegurarán os medios para a súa aplicación, e establecerán procedementos de supervisión, revisión, avaliación e rendición de contas. 
-  Reformar o organigrama para responder á realidade actual do mundo artístico e cultural, incluír novidades como a Dirección Xeral de Cultura Dixital, dotar de autonomía e reformular a estrutura e a forma do funcionamento dalgúns dos seus organismos dependentes, tales como o Instituto da Cinematografía e das Artes Audiovisuais (ICAA) ou o Instituto Nacional das Artes Escénicas e a Música (INAEM), para superar a actual excesiva burocratización, o inmobilismo e os modelos obsoletos de actuación, acabar coa súa limitada apertura ás propostas externas e adecualos ás necesidades actuais e futuras. "	http://lasonrisadeunpais.es/fb-share/programa/gl/203.html
204	Democracia Social	Pacto pola Cultura e leis específicas para o sector cultural	Co acordo de todos os axentes do sector e do resto de formacións parlamentarias, desenvolveremos un Pacto pola Cultura co obxectivo de velar pola independencia do sector cultural e garantir o coñecemento; a produción; a creación; a diversidade; o acceso; as boas prácticas e a xestión responsable, democrática e transparente; a sostenibilidade; a promoción; a conservación; e a difusión da cultura, á marxe das continxencias e os cambios políticos. Ao amparo deste Pacto pola Cultura, elaboraranse leis específicas, como a Lei do Cine, a Lei de Artes Escénicas, a Lei da Música ou unha nova Lei da Lectura, que servirán para abordar de modo específico as necesidades estruturais e as particularidades de cada sector.	http://lasonrisadeunpais.es/fb-share/programa/gl/204.html
205	Democracia Social	Lei de Ensinos Artísticos Superiores	"En coordinación co Consello Superior de Ensinos Artísticos e en sintonía coas reclamacións da comunidade educativa, actuaremos a nivel estatal para redactar e aprobar unha Lei de Ensinos Artísticos Superiores, e para modificar as leis educativas correspondentes. Grazas a isto, desenvolverase plenamente o ámbito específico de devanditos ensinos e lograrase, á vez que se respecta a súa idiosincrasia, superar o marco actual de equivalencia, para alcanzar a súa plena equiparación aos ensinos universitarios na súa normativa no tocante ás estruturas de funcionamento, á categoría, á independencia, á autonomía, á tipoloxía e á denominación dos títulos ofrecidos (grao, máster e doutorado), ao estatuto do alumnado e ao nivel do corpo e ao réxime retributivo do profesorado.

Así mesmo, instauraremos procedementos de formación continua do profesorado que se adecúen ao ámbito de competencias e ao nivel superior destes ensinos, e favoreceremos o desenvolvemento de liñas de investigación vinculadas ao Sistema Español de Ciencia, Tecnoloxía e Innovación (SECTI) que permitan a creación, no seo dos centros superiores de ensinos artísticos, de grupos de investigación para o desenvolvemento de proxectos orientados a integrar a investigación, innovación e creación. Eliminaremos as incompatibilidades e impulsaremos fórmulas que estimulen o desenvolvemento da actividade artística por parte dos docentes e das docentes dos centros superiores. Actualizaremos os plans de estudo para adaptalos ás necesidades do ámbito artístico actual contemplado nas disciplinas que nunca formaron parte do ámbito académico e que son esenciais á hora de entender o panorama artístico contemporáneo.

O novo marco lexislativo favorecerá a creación de Universidades das Artes, onde se poderán integrar os actuais conservatorios e as escolas superiores. Estas equipararanse plenamente ao espazo universitario e respectarán o seu ámbito específico dentro do espazo europeo da educación superior, para o que se terán en conta as particularidades e os requirimentos da formación artística."	http://lasonrisadeunpais.es/fb-share/programa/gl/205.html
206	Democracia Social	Reforma da Lei Xeral da Comunicación Audiovisual	"Para actualizar o espazo mediático español aos estándares europeos, levaremos a cabo unha reforma da Lei Xeral da Comunicación Audiovisual (LGCA) centrada en catro aspectos:

-  Desgubernamentalizar os medios públicos (RTVE, Axencia EFE, etcétera), e así garantir a súa independencia e pluralismo, a calidade dos seus contidos e o cumprimento do dereito de acceso. Para iso, fomentaremos as competencias e a participación dos Consellos de Informativos, un Consello Social, o Defensor do Espectador e as áreas de medios interactivos. A súa presidencia será elixida a través de concurso público que requirirá a presentación dun proxecto.
-  Levar a cabo unha revisión dos criterios de xestión do espectro radioeléctrico para garantir un reparto máis equilibrado entre os tres sectores da comunicación (público, comercial e terceiro sector), e conseguir un mellor aproveitamento deste espectro (de acordo cos estándares europeos) que garanta o dereito á libre competencia e permita mellorar os indicadores do pluralismo.
-  Recoñecer e protexer os medios sociais e comunitarios sen ánimo de lucro (seguindo as recomendacións da Unesco). Isto  complementarase coa creación de dúas Open Channels de televisión dixital terrestre (TDT) e radio con desconexións locais, xestionados en colaboración con devanditos medios como ocorre en Alemaña, Noruega ou Finlandia.
-  Crear un Consello do Audiovisual, independente e integrado na Plataforma Europea de Autoridades Reguladoras (EPRA), similar aos que existen nalgúns países do noso contorno."	http://lasonrisadeunpais.es/fb-share/programa/gl/206.html
207	Democracia Social	Asemblea de Profesionais da Cultura e Observatorio Cidadán da Cultura	"Dentro da nova estrutura do Ministerio de Cultura e Comunicación, crearemos a Asemblea de Profesionais da Cultura e o Observatorio Cidadán da Cultura, onde todo o sector estará representado na súa pluralidade e complexidade e participará da gobernanza cultural. Ambos organismos perseguen neutralizar as inxerencias políticas e evitar un uso partidista da xestión dos asuntos culturais. A Asemblea de Profesionais da Cultura participará na gobernanza dos asuntos culturais con capacidade de decisión e establecerá pontes de diálogo entre a Administración e o sector cultural. Neste sentido, a Asemblea asegurará unhas canles directas, eficaces e transparentes, co obxectivo de favorecer a participación dos profesionais e as profesionais no deseño, a supervisión e o desenvolvemento das políticas culturais. Terá un estatuto que especificará os seus atribucións, obxectivos, responsabilidades, estrutura organizativa, funcionamento, e os dereitos e as obrigas dos seus membros. Contará con comisións sectoriais específicas (música, artes visuais, artes escénicas, libro, patrimonio, audiovisuais, comunicación, etcétera) para atender ás particularidades de devanditos ámbitos.

No tocante ao Observatorio Cidadán da Cultura, analizará e supervisará, a través de indicadores de retorno social, a marcha dos diferentes proxectos, velará polo seu correcto funcionamento, pola xestión dos recursos culturais e servirá para que a cidadanía participe no deseño e a avaliación das políticas culturais."	http://lasonrisadeunpais.es/fb-share/programa/gl/207.html
208	Democracia Social	Medidas para o exercicio responsable e eficaz da Administración Cultural Pública	Aplicaremos a transparencia a todas as actuacións do Ministerio de Cultura e Comunicación e de todos aqueles organismos dependentes, co fin de garantir a claridade informativa na xestión e a adxudicación dos recursos, así como un acceso inmediato e sinxelo a toda a información que teña que ver co Ministerio ou estea supervisada por el. O Ministerio regulará o acceso aos cargos de responsabilidade en materia cultural establecendo procesos transparentes e democráticos (mediante concurso público que requirirá a presentación dun proxecto), co propósito de configurar un equipo de xestores que comprenda as complexidades do sector e actúe con competencia, capacidade de diálogo e eficiencia. De igual maneira, aplicaranse a racionalidade, a proporción e unhas medidas de control para regular o gasto da Administración á hora de establecer as retribucións dos altos cargos (como os directores ou directoras das institucións públicas ou os organismos financiados maioritariamente con fondos públicos), así como do conxunto do persoal contratado polo Ministerio e das institucións ou organismos dependentes que se adiquen ao asesoramento ou as actividades artísticas e culturais. Cando os servizos deban ser externalizados, adoptaranse todos os mecanismos de transparencia e favorecerase a contratación de profesionais cualificados e eliminarase a aplicación de criterios estritamente económicos na concesión. Así mesmo, desenvolveranse e ampliaranse os códigos das boas prácticas existentes, crearanse novos códigos nos sectores que carezan deles e velarase pola súa implantación efectiva, tanto en materia de actuacións como de nomeamento de cargos e funcionamento xeral das institucións públicas, mixtas ou financiadas maioritariamente con fondos públicos.	http://lasonrisadeunpais.es/fb-share/programa/gl/208.html
209	Democracia Social	Dirección Xeral da Cultura Dixital e Plataforma Pública de Cultura Aberta	"Incorporaremos a nova Dirección Xeral da Cultura Dixital ao organigrama do Ministerio de Cultura e Comunicación. Esta actuará de modo transversal ao resto de direccións xerais e terá como finalidade desenvolver políticas públicas culturais adaptadas ao contorno dixital. Desde esta nova dirección xeral, entre outros proxectos, poñeremos en marcha a Plataforma Pública de Cultura Aberta (PLACA), co obxectivo de poñer a disposición de todas as persoas contidos libres de dereitos, fomentar a distribución de creacións dixitais en xeral, divulgar os fondos culturais públicos e aumentar a difusión da creación artística e do patrimonio cultural na contorna dixital. Entre outras, a través de PLACA levaranse a cabo as seguintes actuacións:

-  Fomentar o uso e o coñecemento de contidos e ferramentas dixitais libres de dereitos.
-  Poñer a disposición do público de modo gratuíto (en streaming) as creacións musicais, literarias, audiovisuais ou de calquera natureza dixital, daqueles creadores e produtores independentes que o soliciten.
-  Dixitalizar os fondos artísticos dos museos públicos para poñelos a disposición da cidadanía, así como desenvolver contidos de realidade aumentada para a musealización de espazos patrimoniais, con fins educativos e de investigación.
-  Fomentar a difusión no terreo dixital, o desenvolvemento de novos contidos dixitais e a dixitalización dos fondos dos centros de documentación e difusión públicos, tales como a Filmoteca Española, o Centro de Documentación Teatral, o Centro de Documentación de Música e Danza ou a Biblioteca Nacional. Por outra banda, a Dirección Xeral da Cultura Dixital tamén fomentará o proceso de dixitalización do fondo editorial a través da compra para bibliotecas dos títulos dixitalizados, e colaborará na xestión do préstamo de libros electrónicos coas bibliotecas públicas locais, autonómicas e estatais."	http://lasonrisadeunpais.es/fb-share/programa/gl/209.html
210	Democracia Social	IVE cultural reducido	No marco dun conxunto de medidas dunha reforma da fiscalidade da cultura encamiñada a dinamizar e estimular a creación, a produción, a distribución e o acceso, diminuiremos ao tipo reducido o imposto sobre o valor engadido (IVE) dos servizos e produtos culturais actualmente suxeitos ao tipo normal. Esta reforma implicará unha modificación da Lei 37 / 1992 do IVE e terá como obxecto a súa harmonización coa normativa e xurisprudencia comunitaria, aínda que se buscará, en consonancia con outros estados europeos, modificar a rixidez propia da diferenciación entre o produto e o servizo, a efectos de determinar os tipos impositivos correspondentes.	http://lasonrisadeunpais.es/fb-share/programa/gl/210.html
211	Democracia Social	Nova Lei de Mecenado e Patrocinio e Fondo Social da Cultura	"Promoveremos unha nova Lei de Mecenado e Patrocinio que fomente tanto o macromecenado coma o micromecenado e a participación no financiamento da cultura de particulares e empresas. Esta lei renovará o ámbito de colaboración entre o público e o privado e relacionarase coa creación dun Fondo Social da Cultura, cuxa xestión realizar a través do concurso do Ministerio de Cultura e Comunicación, a Asemblea de Profesionais da Cultura e o Observatorio Cidadán da Cultura, co fin de que os profesionais do sector e a sociedade civil en xeral se impliquen na Administración. Este fondo contará cunha fiestra de proxectos aberta todo o ano e a súa xestión concentrarase no mapeo; o financiamento; a mediación; e a promoción de proxectos, institucións, iniciativas, empresas e particulares que desenvolvan labores de creación, educación, investigación, difusión, distribución, conservación, produción e desenvolvemento de proxectos relacionados coa arte e a cultura nun senso amplo. Financiarase cos seguintes resortes:

-  O 18 % dos impostos derivados das transmisións culturais entre particulares ou sociedades.
-  Unha nova cuadrícula específica destinada a fins culturais (""Cuadrícula Cultural""), que se introducirá no modelo 100 da declaración do imposto sobre a renda das persoas físicas.
-  O 1,5 % cultural reflectido na Lei de Patrimonio Histórico e que establece a obriga de destinar esta porcentaxe desde os orzamentos dos convenios de contratos de obras públicas aos traballos de conservación ou protección do patrimonio e o fomento da creatividade artística. Esta competencia, ata agora compartida co Ministerio de Fomento, corresponderalle exclusivamente ao Ministerio de Cultura e Comunicación.
-  Achegas voluntarias de particulares e empresas (que optarían con iso a desgravacións fiscais variables).

Achegas da Administración central e outras administracións europeas, autonómicas e locais que queiran implicarse na xestión e colaborar solidariamente do fondo.

O financiamento de proxectos a través do Fondo Social da Cultura vincularase co desenvolvemento dunhas boas prácticas; garantirá a pluralidade e diversidade das manifestacións artísticas e culturais; fomentará o desenvolvemento do terceiro sector (asociacións e emprendedores sen ánimo de lucro); valorará e garantirá o retorno artístico, cultural e social; rexerase por principios que aseguren o control do gasto dos fondos públicos e o seguimento dos proxectos; contemplará un maior abano de modalidades; estará dirixido a unha diversidade máis ampla de axentes, proxectos, actividades e iniciativas receptoras que as actuais subvencións e axudas públicas, e facilitará o acceso e a programación de artistas e produtores independentes. O Fondo Social da Cultura permitirá desligar o financiamento das actividades culturais dos intereses privados, particulares ou corporativos, como sucede na actualidade, en aras dunha cultura máis diversa e sostible. En colaboración coas administracións autonómicas e locais, tamén se implicará na rehabilitación, reforma e recuperación de espazos inadecuados, infrautilizados ou en desuso para levar a cabo actividades culturais."	http://lasonrisadeunpais.es/fb-share/programa/gl/211.html
212	Democracia Social	Estatuto do Artista e do Profesional da Cultura	"Como medida de estímulo á actividade e para acabar coa precariedade, desenvolveremos e implantaremos un Estatuto do Artista e do Profesional da Cultura, adaptado ás características de intermitencia do sector cultural e que comprenda tanto a actividade desenvolvida por aqueles que realizan o seu traballo por conta allea ou por conta propia. Devandito estatuto contemplará a especificidade dos ingresos de corte irregular dos profesionais da cultura e creará unha fiscalidade que se adapte ás súas necesidades e que desemboque nunha tributación xusta tanto para a Facenda Pública como para os interesados.

Entre outras medidas fiscais, vincularemos para todo tipo de autónomos a liquidación dos impostos trimestrais coa data de pago do servizo prestado e non coa emisión da correspondente factura. No caso dos traballadores intermitentes, cuxas rendas sexan elevadas pero irregulares no tempo, establecerase un criterio de rateo a efectos da aplicación do tipo fiscal correspondente, co obxectivo de garantir sobre estas rendas a progresividade contemplada na Lei do Imposto sobre a Renda das Persoas Físicas (LIRPF). Así mesmo, modificarase o grupo específico de epígrafes no imposto sobre actividades económicas (IAE) para adaptalo ás novas necesidades dos profesionais culturais por conta propia, coa idea de unificar o sector e vincular as medidas expostas ás súas características concretas.

No terreo da Seguridade Social, incluiremos un réxime específico de intermitentes culturais, enmarcado tanto no Réxime Xeral (para traballadores por conta allea) como no de Autónomos (para traballadores por conta propia), co fin de contemplar todas as posibles situacións profesionais onde os artistas e os traballadores da cultura poden atoparse. Fomentaremos a contratación laboral e eliminaremos o sistema de falsos autónomos incorporando o sistema de intermitencia no réxime xeral cando as características específicas da prestación do servizo así o determinen. No caso dos traballadores autónomos, modificaremos o sistema para que desenvolvan a súa profesión sen necesidade de altas e baixas constantes, recoñézase en materia de prestacións as especificidades do emprego intermitente e garántase un pago de cotas acorde e proporcional aos ingresos que perciban. Dentro do réxime da Seguridade Social contemplaranse as enfermidades e lesións provenientes do desempeño do labor artístico e técnico para crear un réxime de baixa laboral que respecte a especificidade da situación destes traballadores. Con respecto aos traballadores da cultura intermitentes, recolleremos no Estatuto a xurisprudencia establecida polas Sentenzas do Tribunal Supremo de 29 / 10 / 97 e 23 / 09 / 02, segundo as cales non requirirase a alta na Seguridade Social, a condición de que a actividade profesional desenvolvida non sexa a habitual e o réxime de ingresos derivado atópese por debaixo do Indicador Público de Renda de Efectos Múltiples (IPREM). Igualmente, modificaremos o réxime de pluriemprego na Seguridade Social para garantir unha maior redución das cotas na compensación.

O Estatuto do Artista e do Profesional da Cultura contemplará efectuar modificacións no Estatuto dos Traballadores e a Lei Orgánica de Liberdade Sindical, co fin de garantir o efectivo dereito dos traballadores intermitentes a estar debidamente representados por sindicatos territorial e profesionalmente.

No marco deste Estatuto e para fomentar a actividade artística sen ánimo de lucro, modificarase a Lei de Cooperativas co propósito de permitir a creación de cooperativas de traballo asociado aos traballadores intermitentes, e vincular estes sectores aos hábitos e formas da economía social e solidaria."	http://lasonrisadeunpais.es/fb-share/programa/gl/212.html
213	Democracia Social	Estatuto da Información	Para atender á histórica reivindicación do sector, aprobaremos en colaboración coas organizacións profesionais un Estatuto que protexa o dereito á información da cidadanía e recolla os deberes e dereitos dos medios e xornalistas para garantir a súa independencia fronte ás presións, a súa seguridade e liberdade de expresión, unhas condicións laborais dignas e uns dereitos profesionais específicos, como a Cláusula de Conciencia ou o dereito a formar Consellos de Redacción, de acordo ao Código Deontolóxico aprobado pola Comisión Europea.	http://lasonrisadeunpais.es/fb-share/programa/gl/213.html
214	Democracia Social	Nova Lei de Propiedade Intelectual	"Convocaremos a representantes da cidadanía, titulares de dereitos de propiedade intelectual, industrias culturais e empresas tecnolóxicas para acadar e promover un novo pacto social que achegue a creadores, intermediarios e cidadáns, equilibre os seus intereses sociais e configure un sistema de propiedade intelectual máis equitativo, sostible e xusto. É necesario abandonar a actual vía, fundamentalmente punitiva, que se revelou ineficaz, para construír un marco capaz de fomentar o acceso da cidadanía á cultura, revalorizar a cultura como ben común, promover a pluralidade de modelos de difusión cultural e garantir a sostenibilidade do sector, así como, no marco da normativa europea vixente, axustarse á nosa realidade cultural e tecnolóxica.

Poñerase en valor aos autores, aos intérpretes e ao resto de titulares de dereitos de propiedade intelectual como xeradores de obras e contidos culturais, e fomentarase a flexibilidade nos modelos de difusión da cultura e a autonomía dos creadores.

Para rematar, devolveremos ao poder xudicial a competencia exclusiva de decidir que páxinas webs e servizos da sociedade da información infrinxen a normativa sobre propiedade intelectual e as súas consecuencias, e desfaremos a atribución que a denominada lei Sinde-Wert realizou a unha comisión dependente do actual Ministerio de Educación, Cultura e Deporte.

A partir destes principios, impulsarase unha Lei de Propiedade Intelectual para:

-  Posibilitar novos usos legais e gratuítos de obras protexidas no ámbito do ensino e a investigación, coa ampliación do límite de ilustración con fins educativos disposto na norma.
-  Ampliar o concepto de cita para adaptalo ao contexto e a realidade actuais.
-  Posibilitar novos usos legais e gratuítos para a creación de obras derivadas de obras protexidas cando non haxa un ánimo de lucro.
-  Ampliación do concepto de copia privada, sen prexuízo do establecemento dun modelo adecuado de remuneración compensatoria para os autores e demais titulares de dereitos, tal como obrigan as directivas europeas.
-  Eliminar o canon da Asociación de Editores de Diarios Españois (AEDE) ou ""taxa Google"".

Impulsar a difusión sen ánimo de lucro e o acceso legal e gratuíto a obras novas financiadas con diñeiro público, por un tempo, medio ou formato determinado e pasado o prazo suficiente desde a primeira divulgación para asegurar a súa amortización e explotación, en consonancia coa actividade da nova Plataforma de Cultura Aberta (PLACA).

-  Primar o software libre sobre o privativo nas administracións públicas cando existan ferramentas libres equivalentes.

Promover que as entidades de xestión de dereitos existentes ou de nova creación garantan o exercicio dos dereitos de xestión colectiva obrigatoria que a norma considera irrenunciables a todos aqueles titulares que queiran ofrecer as súas obras mediante licenzas abertas ou libres. Así mesmo, apostamos por dinamizar o ámbito de actuación das entidades de xestión de dereitos e relaxar os requisitos legais para a súa creación. Tamén apostamos por introducir mecanismos que aseguren a súa xestión responsable, a transparencia e a democracia interna, ademais de controis nas súas tarifas para implantar progresivamente a obrigatoriedade de que os seus repertorios sexan públicos.

-  Contemplar como autores aos xornalistas, os directores de escena e os deseñadores escénicos e audiovisuais, entre outros."	http://lasonrisadeunpais.es/fb-share/programa/gl/214.html
215	Democracia Social	Plan Operativo de Fomento da Difusión e o Acceso á Cultura Dixital	"O obxectivo é garantir o dereito da cidadanía ao acceso á cultura, a protección aos creadores, a sostenibilidade e a pluralidade de modelos de difusión cultural no contorno dixital:

-  Apoiaremos e fomentaremos as plataformas de acceso legal a obras e contidos culturais, impulsando novos modelos de negocio que ofrezan alternativas legais e atractivas aos cidadáns. Non nos limitaremos a fomentar estas plataformas no plano económico, senón que estableceremos un marco de mediación entre os titulares de dereitos sobre as distintas fiestras de explotación das obras e as plataformas de acceso legal.
-  Crearemos unha comisión experta con vistas a superar un modelo ineficaz, baseado na represión de descarga de contidos sen ánimo de lucro, e acadar o indispensable equilibrio entre o libre acceso da cidadanía á cultura e o sostemento dos autores, titulares de dereitos, industrias culturais e empresas tecnolóxicas. Nesta comisión experta terán representación todos os axentes implicados co compromiso de avaliar e sopesar devanditos modelos, así como de buscar alternativas de remuneración ou compensación para os creadores e outros titulares de dereitos polos novos usos que se fan das súas obras en Internet."	http://lasonrisadeunpais.es/fb-share/programa/gl/215.html
216	Democracia Social	Plan Operativo de Acceso e Goce da Cultura	"Despregaremos un conxunto de actuacións que permitan fomentar o dereito da cidadanía a participar da vida cultural (artigos 9.2 e 44.1 da Constitución española) mediante o impulso de instrumentos para o seu coñecemento, difusión, participación e acceso. Ao fomentar o acceso á cultura, esta convértese nun factor real de goce e crítica. No caso do patrimonio, a súa conservación, a súa investigación e a súa difusión son a garantía de que ese coñecemento perviva. A creación de novos públicos e lectores, o fortalecemento dos habituais e o aumento da participación nas propostas culturais son desafíos que conectan coa existencia dunha cidadanía democrática e activa. Para a consolidación dun tecido cultural estable e sostible tamén é clave un público máis amplo, máis implicado e máis fiel. Entre outras medidas, e en coordinación co plan Operativo para unha Cidadanía Lectora e coa Escola de Espectadores, este plan contemplará:

-  O apoio ás bibliotecas desde a perspectiva social (públicas e escolares) e científica (universitarias e patrimoniais), coa estimulación da compra de novos fondos, coa creación dunha plataforma pública de préstamo de libros electrónicos e coa modernización das seus equipamentos.
-  O aumento da presenza de contidos culturais en todas as canles de difusión da RTVE, cun enfoque pluralista que promova o coñecemento da riqueza cultural e lingüística de todos os territorios. Dotarase á 2 de RTVE dun carácter decididamente cultural que dinamice o coñecemento da creación artística e inclúa contidos específicos e adaptados aos diferentes territorios. Nesta mesma liña, fomentaremos os vínculos e a colaboración coa canle cultural europea Arte, así como con outras canles de difusión e produción internacionais.
-  O impulso da distribución de producións escénicas plurais a través da dinamización, adecuación e actualización das redes e espazos de exhibición do noso territorio.

A actualización e optimización dos recursos e iniciativas de, entre outros, o Centro Nacional de Difusión Musical e o Centro de Documentación Teatral.

-  En diálogo coa comunidade educativa, o aumento de materias relacionadas coa cultura e a variedade de prácticas artísticas, a creatividade e o coñecemento e as destrezas de orde visual, audiovisual, musical e escénico para incluílas na formación regulada (infantil, primaria, secundaria e bacharelato).
-  O desenvolvemento de iniciativas encamiñadas ao fomento das asociacións e grupos afeccionados ás diversas disciplinas artísticas."	http://lasonrisadeunpais.es/fb-share/programa/gl/216.html
217	Democracia Social	Plan Operativo para unha Cidadanía Lectora	O plano Operativo para unha Cidadanía Lectora, destinado a aumentar os índices de lectura en todas as idades, con especial atención á infancia e á mocidade, coordinará as distintas iniciativas existentes para encaixalas con outras novas nun modelo específico. Compoñerase dunha rede de proxectos, en colaboración coas administracións autonómicas e locais, de participación, valoración e análise, tanto no ámbito das escolas, institutos, colexios, universidades e centros artísticos superiores como entre o público en xeral. Desenvolverá ferramentas para impulsar e profesionalizar as bibliotecas escolares, crear mediadores a través de centros de formación ao profesorado e dos graos de Maxisterio e Pedagoxía, implicar a autores, ilustradores e editores nas actividades dos centros de ensino, lanzar políticas comunicativas de sensibilización coa lectura en televisións e radios públicas e xerar dispositivos de rescate e modernización do tecido libreiro.	http://lasonrisadeunpais.es/fb-share/programa/gl/217.html
218	Democracia Social	Escola de Espectadores	A Escola de Espectadores funcionará como un sistema específico de mediación cultural e formación do público en calquera tipo de manifestación artística e cultural. A Escola de Espectadores será un proxecto público no que estarán chamados a colaborar institucións públicas e privadas, fundacións, asociacións profesionais, redes comunitarias e cidadáns particulares. Integrará e coordinará o desenvolvemento de todas as iniciativas públicas e privadas sen ánimo de lucro pensadas para impulsar e poñer en marcha servizos e departamentos educativos específicos e interdisciplinares en salas de teatro, danza, cine e música, museos, centros culturais, fundacións e calquera outra entidade ou espazo cultural. Á súa vez, a través dos seus especialistas, difundirá contidos de apreciación artística co desenvolvemento de sesións de análises e valoración centradas nas propostas culturais concretas que se oferten na carteleira ou en mostras e festivais.	http://lasonrisadeunpais.es/fb-share/programa/gl/218.html
219	Democracia Social	Campaña para unha Audiencia Activa	Promoveremos campañas de coñecemento da realidade mediática para concienciar ao conxunto da cidadanía achega da importancia dos medios de comunicación no funcionamento democrático da nosa sociedade. Fomentaremos a implicación e a participación directa da cidadanía nos medios sen ánimo de lucro e de titularidade pública, tanto na xestión como na elaboración de contidos, a través de plataformas dixitais interactivas, o Observatorio da Cultura, o Consello Social, o Defensor do Usuario, proxectos educativos, etcétera. Neste senso, abriranse liñas de colaboración coa sociedade civil para superar a concepción dunha audiencia pasiva cara un rol activo na conformación dun debate plural e unha información de calidade.	http://lasonrisadeunpais.es/fb-share/programa/gl/219.html
220	Democracia Social	Plan Operativo de Fomento da Diversidade Cultural	Poñeremos en marcha un conxunto de iniciativas encamiñadas a promover a diversidade nas formas de expresión artística, a riqueza das nosas linguas e culturas, a conservación das manifestacións en perigo de desaparición e o desenvolvemento de proxectos de carácter exploratorio e de investigación, co obxectivo de achegar ao público a enorme variedade cultural que se produce actualmente e, á vez, apoiar aos nosos creadores desde a defensa da pluralidade.	http://lasonrisadeunpais.es/fb-share/programa/gl/220.html
