id	bloque (no traducir)	titulo	cuerpo	enlace
213	Democracia Social	Estatutu de la Información	P'atender a la histórica reivindicación del sector, vamos aprobar en collaboración coles organizaciones profesionales un Estatutu que protexa'l derechu a la información de la ciudadanía y recueya los deberes y derechos de los medios y periodistes pa garantizar la so independencia frente a les presiones, la so seguridá y llibertá d'espresión, unes condiciones llaborales dignes y unos derechos profesionales específicos, como la Cláusula de Conciencia o'l derechu a formar Conseyos de Redacción, d'acuerdu al Códigu Deontolóxicu aprobáu pola Comisión Europea.	http://lasonrisadeunpais.es/fb-share/programa/ast/213.html
214	Democracia Social	Nueva Llei de Propiedá Intelectual	"Vamos convocar a representantes de la ciudadanía, titulares de derechos de propiedá intelectual, industries culturales y empreses tecnolóxiques p'algamar y promover un nuevu pactu social qu'avere a ceadores, intermediarios y ciudadanos, permedie los sos intereses sociales y configure un sistema de propiedá intelectual más equitativu, sostenible y xustu. Ye necesario abandonar l'actual vía, fundamentalmente punitiva, que se demostró ineficaz, pa construir un marcu que se quien a fomentar l'accesu de la ciudadanía a la cultura, revalorizar la cultura como bien común, promover la pluralidá de modelos de difusión cultural y garantizar la sostenibilidá del sector, como tamién, nel marcu de la normativa europea vixente, axustase a la nuestra realidá cultural y tecnolóxica. Va ponese en valor a los autores, a los intérpretes y al restu de titulares de derechos de propiedá intelectual como xeneradores d’obres y conteníos culturales, y va fomentase la flexibilidá nos modelos de difusión de la cultura y l’autonomía de los creadores.

Pa cabu, vamos volver al poder xudicial la competencia exclusiva de decidir qué páxines webs y servicios de la sociedá de la información infrinxen la normativa sobre propiedá intelectual y les sos consecuencies, y vamos desfacer l’atribución que la denominada llei Sinde-Wert realizó a una comisión dependiente del actual Ministeriu d’Educación, Cultura y Deporte.

A partir d’estos principios, va impulsase una Llei de Propiedá Intelectual pa:

- Facer posible nuevos usos llegales y gratuitos d'obres protexíes nel ámbitu de la enseñanza y la investigación, cola ampliación del límite d'ilustración con fines educativos dispuestu na norma.
- Ampliar el conceptu de cita p'adaptalu al contestu y la realidá actuales.
- Facer posible nuevos usos llegales y gratuitos pa la creación d'obres derivaes d'obres protexíes cuando nun haya un ánimu d'arriquecimientu.
- Ampliación del conceptu de copia privada, ensin perxuiciu del establecimientu d'un modelu adecuáu de remuneración compensatoria pa los autores y demás titulares de derechos, tal como obliguen les directives europees.
- Desaniciar el canon de l'Asociación d'Editores de Diarios Españoles (AEDE) o «tasa Google».
- Impulsar l'espardimientu ensin ánimu d'arriquecimientu y l'accesu llegal y gratuitu a obres nueves financiaes con dineru públicu, per un tiempu, mediu o formatu deter- mináu y pasáu’l plazu abondo dende la primer divulgación p'asegurar la so amortización y explotación, d'acuerdu cola actividá de la nueva Plataforma de Cultura Abierta (PLACA).
- Priorizar el software llibre sobre'l privativu nes alministraciones públiques cuando esistan fierramientes llibres equivalentes.
- Promover que les entidaes de xestión de derechos esistentes o de nueva creación garanticen l'exerciciu de los derechos de xestión colectiva obligatoria que la norma considera irrenunciables a toos aquellos titulares que quieran ufiertar les sos obres per aciu de llicencies abiertes o llibres. Coles mesmes, apostamos por dinamizar l'ámbitu d'actuación de les entidaes de xestión de derechos y relaxar los requisitos llegales pa la so creación. Tamién apostamos por introducir mecanismos qu'aseguren la so xestión responsable, la tresparencia y la democracia interna, amás de controles nes sos tarifes pa implantar progresivamente la obligatoriedá de que los sos repertorios sían públicos.
- Contemplar como autores a los periodistes, directores d'escena y los diseñadores escénicos y audiovisuales, ente otros."	http://lasonrisadeunpais.es/fb-share/programa/ast/214.html
215	Democracia Social	Plan Operativu de Fomentu de la Difusión y l’Accesu a la Cultura Dixital	"L’oxetivu ye garantizar el derechu de la ciudadanía al accesu a la cultura, la protección de los creadores, la sostenibilidá y la pluralidá de modelos d'espardimientu cultural nel entornu dixital:

- Vamos apoyar y fomentar les plataformes d’accesu llegal a obres y conteníos culturales, impulsando nuevos modelos de negociu qu'ufierten alternatives llegales y curioses a los ciudadanos. Nun vamos limitanos a fomentar estes plataformes nel planu económicu, sinón que vamos establecer un marcu de mediación ente los titulares de derechos sobre les distintes ventanes d'esplotación de les obres y les plataformes d'accesu llegal.
- Vamos crear una comisión esperta con vistes a superar un modelu ineficaz, basáu na represión de descarga de conteníos ensin ánimu d'arriquecimientu, y a algamar l'indispensable equilibriu ente'l llibre accesu de la ciudadanía a la cultura y el sostenimientu de los autores, titulares de derechos, industries culturales y empreses tecnolóxiques. Nesta comisión esperta van tener representación tolos axentes implicaos col compromisu d'evaluar y sopesar dichos modelos, lo mesmo que de buscar alternatives de remuneración o compensación pa los ceadores y otros titulares de derechos polos nuevos usos que se faen de les sos obres n'Internet."	http://lasonrisadeunpais.es/fb-share/programa/ast/215.html
216	Democracia Social	Plan Operativu d’Accesu y Disfrute de la Cultura	"Vamos desplegar un conxuntu d’actuaciones que permitan fomentar el derechu de la ciudadanía a participar de la vida cultural (artículos 9.2 y 44.1 de la Constitución Española) col impulsu d’ instrumentos pal so conocimientu, difusión, participación y accesu. Al fomentar l’accesu a la cultura, esta conviértese nun factor real de disfrute y crítica. Nel casu del patrimoniu, la conservación, la investigación y la difusión son la garantía de qu’esi conocimientu perviva. La creación de nuevos públicos y llectores, el fortalecimientu de los habituales y l'aumentu de la participación nes propuestes culturales son desafíos que conecten cola existencia d'una ciudadanía democrática y activa. Pal afitamientu d'un texíu cultural estable y sostenible tamién ye clave un públicu más ampliu, más implicáu y más fiel. Ente otres midíes, y en coordinación col Plan Operativu pa una Ciudadanía Llectora y cola Escuela d'Espectadores, esti plan va contemplar:

- El sofitu a les biblioteques dende la perspectiva social (públiques y escolares) y científica (universitaries y patrimoniales), cola estimulación de la compra de nuevos fondos, cola creación d'una plataforma pública d’empréstamu de llibros electrónicos y cola modernización de los sos equipamientos.
- L'aumentu de la presencia de conteníos culturales en toles canales d'espardimientu de RTVE, con un enfoque pluralista que promueva la conocencia de la riqueza cultural y llingüística de tolos territorios. Va dotase a La 2 de RTVE d'un calter decididamente cultural que dinamice la conocencia de la creación artística y incluya conteníos específicos y adaptaos a los distintos territorios. Nesta mesma llínia, vamos fomentar los vínculos y la collaboración cola canal cultural européu Arte, como también con otres canales d'espardimientu y producción internacionales.
- L'impulsu de la distribución de producciones escéniques plurales al traviés de la dinamización, adecuación y actualización de les redes y espacios d’exhibición del nuestru territoriu.
- L'actualización y optimización de los recursos y iniciatives de, ente otros, el Centru Nacional de Difusión Musical y el Centru de Documentación Teatral.
- En diálogu cola comunidá educativa, l'aumentu de materies relacionaes cola cultura y la variedá de práctiques artístiques, la creatividá y la conocencia y les destreces d'orde visual, audiovisual, musical y escénico pa incluíles na formación reglada (infantil, primaria, secundaria y bachilleratu).
- El desenvolvimientu d'iniciatives encaminaes al fomentu de les asociaciones y grupos aficionaos a les diverses disciplines artístiques."	http://lasonrisadeunpais.es/fb-share/programa/ast/216.html
217	Democracia Social	Plan Operativu pa una Ciudadanía Llectora	El Plan Operativu pa una Ciudadanía Llectora, destináu a aumentar los índices de llectura en toles edaes, con especial atención a la infancia y a la mocedá, va coordinar les distintes iniciatives esistentes pa encaxar con otres nueves nun modelu específicu. Va componese d'una rede de proyectos, en collaboración coles alministraciones autonómiques y locales, de participación, valoración y analisís, tantu nel ámbitu de les escueles, institutos, colexos, universidaes y centros artísticos superioes como ente'l públicu en xeneral. Va desenvolver ferramientes pa impulsar y profesionalizar les biblioteques escolares, crear mediadores al traviés de centros de formación al profesoráu y de los graos de Maxisteriu y Pedagoxía, implicar a autores, ilustradores y editores nes actividaes de los centros d'enseñanza, llanzar polítiques comunicatives de sensibilización cola llectura en televisiones y radios públiques y xenerar dispositivos de rescate y modernización del texíu libreru.	http://lasonrisadeunpais.es/fb-share/programa/ast/217.html
218	Democracia Social	Escuela d’Espectadores	La Escuela d'Espectadores va funcionar como un sistema específicu de mediación cultural y formación del públicu en cualquier tipu de manifestación artística y cultural. La Escuela d'Espectadores va ser un proyectu públicu nel que van tar llamaos a collaborar instituciones públiques y privaes, fundaciones, asociaciones profesionales, redes comunales y ciudadanos particulares. Va integrar y va coordinar el desenvolvimientu de toles iniciatives publiques y privaes ensin ánimu d'arriquecimientu pensaes pa impulsar y poner en marcha servicios y departamentos educativos específicos y interdisciplinares en sales de teatru, danza, cine y música, museos, centros culturales, fundaciones y cualesquier otra entidá o espaciu cultural. De la mesma, al traviés de los sos especialistes, va espublizar conteníos d'apreciación artística col desenvolvimientu de sesiones d'analises y valoración centraes nes propuestes culturales concretes que s'ufierten na cartelera o en muestres y festivales. 	http://lasonrisadeunpais.es/fb-share/programa/ast/218.html
219	Democracia Social	Campaña pa una Audiencia Activa	Vamos promover campañes de conocencia de la realidá mediática pa concenciar al conxuntu de la ciudadanía sobre la importancia de los medios de comunicación nel funcionamientu democráticu de la nuestra sociedá. Vamos fomentar la implicación y la participación directa de la ciudadanía nos medios ensin ánimu d'arriquecimientu y de titularidá pública, tantu na xestión como na ellaboración de conteníos, por plataformes dixitales interactives, l'Observatoriu de la Cultura, el Conseyu Social, el Defensor del Usuariu, proyectos educativos, etcétera. Nesti sentíu, van abrise llínies de collaboración cola sociedá civil pa superar la concepción d'una audiencia pasiva hacia un rol activu na conformanza d'un debate plural y una información de calidá.	http://lasonrisadeunpais.es/fb-share/programa/ast/219.html
220	Democracia Social	Plan Operativu de Fomentu de la Diversidá Cultural 	Vamos echara a andar un conxuntu d'iniciatives encaminaes a promover la diversidá nes formes d'espresión artística, la riqueza de les nueses llingües y cultures, la conservación de les manifestaciones en peligru de desapaición y el desenvolvimientu de proyectos de calter exploratorio y d’investigación, colos oxetivos d'averar al públicu la enorme variedá cultural que se produz actualmente y, al empar, apoyar a los nuestros ceadores dende la defensa de la pluralidá.	http://lasonrisadeunpais.es/fb-share/programa/ast/220.html
221	Democracia Social	Plan Operativu de Cultura pola Igualdá y Igualdá na Cultura	"Vamos Crear una unidá de coordinación ente la Secretaría d'Estáu d'Igualdá y el Ministeriu de Cultura pal sector cultural, que les sos funciones van ser:
- Promover la igualdá de xéneru cola la presencia de les muyeres tantu na cara visible como na non visible de la xestión y práctiques culturales.
- Evitar que les alministraciones públiques contribuyan al financiamientu y espardimientu de los estereotipos sexuales y imaxes sexistes, discriminatories y que consideren a la muyer como un oxetu.
- Impulsar actividaes culturales centraes na participación y iniciativa de muyeres migrantes, xitanes y con diversidá funcional, pa facilitar el so accesu a la participación na vida pública.
- Fomentar la creación cultural con perspectiva de xéneru y por parte de muyeres artistes, según la reconocencia y la visibilidá del arte fechu por muyeres y la so adquisición en museos y otros centros paecíos.
- Contribuir a una representación igualitaria y non sexista d'homes y muyeres nos medios de comunicación, como también a una mayor y más diversa presencia de muyeres, más allá de los estereotipos mediáticos femeninos."	http://lasonrisadeunpais.es/fb-share/programa/ast/221.html
222	Democracia Social	Plan Operativu d’Inclusión Social en Materia Cultural	Col oxetivu de facer visible y poner en valor toles formes y práctiques culturales, vamos impulsar les diferentes escenes culturales de la migración, les manifestaciones artístiques de la infancia, la mocedá y la tercera edá y l’accesu, el disfrute y la creatividá en persones con diversidá funcional o con distintas discapacidaes.	http://lasonrisadeunpais.es/fb-share/programa/ast/222.html
223	Democracia Social	Plan Operativu d’Internacionalización de la Cultura Producida n’España	"La internacionalización de la cultura va ser un exe d'acción relevante dientro de la estratexa pa facer de la cultura una ferramienta de cohesión social y de cooperación internacional y un motor económicu, qu'entienda les distintes árees xeográfiques non solo como nichos de mercáu, sinón tamién como espacios culturales d'altu interés social. Si damos a conocer nel esterior la cultura producida n'España vamos consiguir dellos oxetivos:
- Treslladar la realidá de qu'España ye un importante polu de creación cultural.
- Incrementar l'intercambiu de conocencia y esperiencies ente axentes culturales.
- Aumentar la visibilidá y influencia de la nuestra cultura nel estranxeru y incentivar el so accesu y consumu.
- Atraer inversiones estranxeres a proyectos culturales que surden y se desenvuelven n'España.
- P’apoyar a los profesionales de la cultura, a les asociaciones, a les cooperatives y a les empreses nel so llabor de internacionalización y espublizar esa realidá de polu cultural, vamos poner en marcha una oficina de mediación que va operar col sellu «EsCultura». Al amparu d'esti sellu, la oficina va establecer una acción coordinada y común p'asistir a los axentes culturales de toles espresiones artístiques y pa facilita-yos l'accesu a fondos y subvenciones estranxeres, colo que s'intentaría garantizar una presencia siguida nos foros culturales internacionales. Vamos favorecer l'espardimientu nel estranxeru de proyectos de pequeña, mediana y gran escala, representativos del texíu cultural ricu y diversu del nuestru país, con intercambios, beques, xires, producción d'eventos, festivales, exposiciones, alcuentros, pitchings (presentaciones) y clústeres tecnolóxicos.
- Como oficina de mediación, EsCultura va favorecer la coordinación de les acciones culturales que na actualidá lleven a cabu bien distintos organismos: Institutu Cervantes, Axencia Española de Cooperación Internacional pal Desenvolvimientu (AECID), Acción Cultural Española, Institut Ramón Llull, Institut d’Estudis Baleàrics, Ministeriu d'Industria, Institutu Español de Comerciu Esterior, centros culturales d'España, embaxaes españoles nel estranxeru y Fundación Carolina."	http://lasonrisadeunpais.es/fb-share/programa/ast/223.html
224	Democracia Social	Rede de Destinos Patrimoniales	"Vamos Impulsar los valores de la cultura y del patrimoniu, material y inmaterial, cola creación d'una Rede de Destinos Patrimoniales qu'axunte tolos recursos españoles incluíos na Llista del Patrimoniu Mundial de la Unesco.

Coles mesmes, vamos desenvolver midíes encaminaes a la protección activa y pasiva de los bienes patrimoniales, culturales y ambientales, pa lo que vamos establecer planes d'usu y xestión de dichos bienes acordes coles esixencies derivaes de la so preservación."	http://lasonrisadeunpais.es/fb-share/programa/ast/224.html
225	Democracia Política	Revocatorios por incumplimientu del programa electoral	"Los programes electorales tienen que ser entendíos como contratos pa cola ciudadanía. Por eso, Podemos establez unos compromisos mínimos contractuales y, en casu d’incumplimientu, va plantiar una convocatoria d’elecciones. Asina, a los dos años de mandatu va ponese en marcha en Congresu de los Diputaos una comisión non permanente na que se va analizar el grau de cumplimientu del programa electoral. L’actividá d’esa comisión va desenrollese durante un máximu de seis meses, y les conclusiones de los trabayos van elevase al Plenu de la Cámara. Si se produxera un incumplimientu sustancial y manifiestu del programa electoral, podrá ponese en marcha un procesu revocatoriu. Pa ello, la iniciativa tien que contar col preste de 158 diputaos y les firmes debidamente auditaes del 15 % del censu electoral estatal.

Si se cumplen dambos requisitos, va llevase a cabu un referéndum nel que se va preguntar a la ciudadanía si deben celebrase nueves elecciones por incumplimientu de programa. Y si’l resultáu del referéndum ye sí, el presidente del Gobiernu va convocar elecciones nun plazu máximu de trenta díes."	http://lasonrisadeunpais.es/fb-share/programa/ast/225.html
226	Democracia Política	Revocación de cargos públicos, Iniciativa Lexislativa Popular, Iniciativa de Vetu Popular y Iniciativa de Procesos Deliberativos Populares: la democracia de toes y de toos	"Vamos desenrollar un marcu normativu que facilite les iniciatives de la xente pa que la so voz irrumpa nes instituciones y vamos icorporar saberes y sentires populares a los debates parlamentarios al traviés d’instrumentos de participación diversos y inclusivos:

- Iniciativa Lexislativa Popular (ILP). Vamos eliminar les trabes actuales: desde los estrictos requisitos pa la so presentación hasta la falta de debate parlamentariu.
- Iniciativa de Procesos Deliberativos Populares. Sirve p’abrir un procesu de deliberación ciudadana (presupuestos participativos, usu d’espacios públicos, etcétera) a instancia d’una iniciativa popular.
- Iniciativa de Vetu Popular. Ye un instrumentu de democracia directa que pon de manifiestu la oposición ciudadana a determinaes normes que-y afecten directamente.
- Iniciativa de Consulta Popular. Permite a la xente impulsar l’aniciu d’una consulta nel ámbitu competencial correspondiente.
- Revocatoriu Popular. Ponse en marcha ante determinaes situaciones de pérdida de lexitimidá de les persones que nos representen."	http://lasonrisadeunpais.es/fb-share/programa/ast/226.html
227	Democracia Política	Reglamentos parlamentarios pal debate democráticu	"Vamos convertir los reglamentos parlamentarios de les cámares xenerales del Estáu nuna ferramienta pa la tresparencia, la participación ciudadana y la rendición de cuentes d’estes instituciones. La reforma de los reglamentos incide en trés aspectos fundamentales:

- Mayor fuerza de la ciudadanía: participación de la sociedá civil nel procesu lexislativu. Vamos crear espacios mistos de deliberación durante la tramitación lexislativa onde participen representantes políticos, personal técnicu y ciudadanía. Vamos incluir l’escañu ciudadanu.
- Toles actividaes parlamentaries van tar rexíes polos principios de tresparencia y de control políticu. Vamos desenrollar ferramientas web accesibles que faigan tresparente l’actividá nes cámares.
- Capacidá d’actuación y derechos básicos igualitarios pa tolos grupos parlamentarios nos órganos de les cámares. La pluralidá política ye’l reflexu perfectu de la diversidá y de la pluralidá de la sociedá."	http://lasonrisadeunpais.es/fb-share/programa/ast/227.html
228	Democracia Política	Igualdá política: reforma del sistema electoral	Vamos reformar el sistema electoral pal Congresu de los Diputaos. Pa ello, vamos establecer la circunscripción autonómica como única base territorial pa l’asignación de diputaos, y vamos utilizar fórmules de la media mayor que garanticen igualdá del pesu del votu de tolos ciudadanos. La distribución de diputaos ente les distintes comunidaes autónomes va llevase a cabu d’acordies col pesu demográficu de caduna d’elles. Vamos abrir un ampliu debate ciudadanu sobre’l restu de los componentes del sistema electoral.	http://lasonrisadeunpais.es/fb-share/programa/ast/228.html
229	Democracia Política	Nuevu modelu territorial basáu en cinco exes conceptuales	"Vamos implantar un nuevu modelu territorial basáu nos siguientes exes conceptuales:

- Construcción d’una nueva gobernanza democrática y inclusiva.
- Principios d’autonomía, subsidiariedá, eficiencia, responsabilidá y control democráticu.
- Ámbitu local clave na proximidá del Estáu de bientar.
- Reducción de niveles institucionales ineficientes. 
- Sistema de financiación equitativu y suficiente pa garantizar los servicios públicos esenciales.

Nes diputaciones provinciales (y equivalentes): 
- Progresiva asunción de les competencies y de los recursos de les diputaciones provinciales hasta la so supresión constitucional.
- Coordinación autonómica de les actuales funciones de les diputaciones provinciales.

Nos conceyos:
- Devolución de les competencias en materia de bientar social a los conceyos.
- Revisión del sistema de financiación.
- Supresión de l’autorización del Conseyu de Ministros pa la celebración de consultes populares locales.

Nes aries metropolitanes y nes comarques:
- Reconocimientu y articulación del fechu metropolitanu pa la xestión compartida de servicios comunes derivaos de les sos relaciones de proximidá y control democráticu de la so xestión.
- Asignación de recursos por conceyos con garantía de contribución estatal suficiente."	http://lasonrisadeunpais.es/fb-share/programa/ast/229.html
230	Democracia Política	Obligación legal de presentase a primaries por parte de toos aquellos candidatos a presidir órganos executivos de los partíos políticos	"Los partíos políticos van tar obligaos legalmente a presentar a primaries a toos aquellos candidatos a presidir los sos órganos executivos.

La Xunta Electoral Central va organizar un sistema telemáticu y presencial de participación pa que durante un periodu determináu la xente pueda votar al precandidatu dientro del partido qu’escueya."	http://lasonrisadeunpais.es/fb-share/programa/ast/230.html
231	Democracia Política	Derogación del votu rogáu y creación d’una llei electoral que facilite l’exerciciu del derechu al sufraxu de los españoles nel extranxeru	"Vamos ampliar el procesu electoral de dos a cuatro selmanes, polo que se va disponer d’un mayor marxe pal unviu de papeletes. 

Vamos eliminar el voto rogáu y l’actualización automática y periódica del Censu Electoral de los Residentes Ausentes (CERA) mediante renovación de la inscripción electoral cada cinco años. 

Vamos crear una circunscripción esterior que dea voz a los emigrantes y canalice les sos demandes. Vamos cambiar el procedimientu únicu de votu per corréu a ún mistu. 

Vamos estender la posibilidá a los residentes desplazaos nel extranxeru d’inscribise nel rexistru de los Electores Residentes Temporalmente Ausentes (ERTA). Vamos ampliar el derechu al votu pa conceyos a los residentes que lleven menos de cinco años fuera del conceyu. 

Vamos facilitar l’accesu a los trámites consulares per medios telemáticos y de cambiu d’horarios consulares. 

Vamos ameyorar la información electoral proporcionada pol Estáu. Vamos regular les campañes nel estranxeru."	http://lasonrisadeunpais.es/fb-share/programa/ast/231.html
232	Democracia Política	Despolitización del Tribunal Constitucional	"Vamos despolitizar el Tribunal Constitucional al traviés de dos reformes:

- Vamos establecer un nuevu sistema de nombramientos por «cuota de rechazu»: la negociación de los nombramientos va partir de la conformación d’un ampliu llistáu de toles personas técnicamente cualificaes p’acceder a él. A partir d’esta propuesta, cadún de los partíos solo va poder dir si descarta d’esa llista un númberu proporcional a la cuota que-y correspuende en función de la so entidá parlamentaria. Depués de los consiguientes procesos de descarte, van acabar quedando solo los que menos refuga xeneren. Nun van tar designaos por naide, nin en deuda con naide.
- Vamos derogar la «reforma exprés» de la Proposición de Llei Orgánica de reforma de la Llei Orgánica 2 / 1979, de 3 d’ochobre, del Tribunal Constitucional, de forma que’l Tribunal Constitucional nun garre competencies como la suspensión de les sos funciones a una autoridá."	http://lasonrisadeunpais.es/fb-share/programa/ast/232.html
233	Democracia Política	Eliminación de privilexos de los cargos electos	"Vamos acabar colos privilexos de los cargos electos (diputaes, diputaos y senadores), tanto d’aquellos de los que gocien durante l’exerciciu de les sos funciones como de los que-yos dieron de la qu’acabaron los sos mandatos:

- Vamos rebaxar les retribuciones de los miembros electos de les Cortes, de manera qu’en nengún casu sía superior a la de los cuerpos de funcionarios del Estáu.
- Vamos revisar los complementos económicos: gastos de representación, llibre disposición, indemnizaciones, etcétera.
- Vamos establecer mecanismos de control de les dietes y de los desplazamientos imprescindibles.
- Vamos eliminar les indemnizaciones por cese, vamos derogar les llamaes «pensiones d’oro» de los exparlamentarios, y vamos equiparar los sos derechos y los sos deberes llaborales a los del restu de les persones trabayadores."	http://lasonrisadeunpais.es/fb-share/programa/ast/233.html
234	Democracia Política	Llei de Profesionalización de l’Alministración Pública	"Vamos fortalecer la profesionalización de les alministraciones públiques al traviés de l’aprobación d’una llei que regule los siguientes aspectos:

- Vamos garantizare la independencia de les persones que trabayen nes alministraciones públiques al traviés del xustu accesu, promoción y provisión de puestos de trabayu mediante l’aplicación de los principios constitucionales d’igualdá, méritu y capacidá.
- Acabaremos cola inflación de puestos de trabayu designaos directamente por cargos políticos, conocíos como puestos de llibre designación (PLD).
- Vamos fomentar la promoción profesional vertical y horizontal que permita combinar la llibre elección de cambiu del puestu de trabayu col cuidáu de la riqueza técnica de los equipos estables. Los equipos van tar compuestos por persones formaes y con amplia esperiencia profesional y nun va ser necesario qu’abandonnel puesti qu’ocupen pa promocionar.
- Vamos fomentar la promoción interna horizontal. Asina, ofreceremos al personal funcionariu de distintos cuerpos y categoría idéntica la posibilidá d’escoyer esti cambiu na so carrera profesional."	http://lasonrisadeunpais.es/fb-share/programa/ast/234.html
235	Democracia Política	Reducción del númberu d’altos cargos	Vamos reducir drásticamente el númberu d’altos cargos políticos tanto d’organismos como d’empreses públiques, de manera qu’únicamente sían altos cargos les persones titulares de los ministerios o asimilaos y de los viceministerios o asimilaos. Les unidades alministratives con rangu de dirección xeneral o de secretaría xeneral tienen que tar lideraes por equipos técnicos, estableciéndose una relación de puestos de trabayu de carácter directivu. Tien que se seleccionar a les persones más afayadices pa ocupar los puestos de trabayu de mayor responsabilidá y esto requier un sistema de provisión que garantice la independencia mediante l’accesu por igualdá, méritu y capacidá.	http://lasonrisadeunpais.es/fb-share/programa/ast/235.html
236	Democracia Política	Recuperación de los derechos llaborales nel sector públicu	"Vamos garantizar a los emplegaos y a les emplegaes públiques la recuperación del poder adquisitivu y de los derechos furtiaos nos últimos años en nome de l’austeridá.

Vamos recuperar los derechos llaborales directamente relacionaos cola conciliación de la vida familiar, como’l réxime de permisos, vacaciones y los derechos de xubilación.

Vamos revisar les pensiones del sector públicu contraíes nos últimos cuatro años, con unes bases de cotización menguaes."	http://lasonrisadeunpais.es/fb-share/programa/ast/236.html
237	Democracia Política	Ampliación de la Llei de Tresparencia	"Vamos superar la llei actual pa que s’adecúe a los estándares internacionales, al traviés de les modificaciones que vienen darréu:

- Reconocer el derechu a la información como derechu fundamental.
- Ameyorar l’accesibilidá del Portal de la Tresparencia y axilizar les solicitúes y les piticiones d’información.
- Eliminar la obligatoriedá del DNI electrónicu pa poder facer consultes.
- Aminorar límites de respuesta de piticiones sin dexar marxe a la discrecionalidá y establecer un réxime de sanciones si s’incumplen los márxenes de respuesta.
- Asegurar la información pública por defecto. La tresparencia activa y los formatos abiertos van ser principios rectores de l’acción de gobierno.
- Garantizar la independencia del Conseyu de Tresparencia.
- Establecer la obligatoriedá legal de rendir cuentes y de publicar los resultaos na web pa toles instituciones con titularidá o financiación pública: la Casa Real, el Conseyu Xeneral del Poder Xudicial, los partíos políticos, los sindicatos y les organizaciones empresariales."	http://lasonrisadeunpais.es/fb-share/programa/ast/237.html
238	Democracia Política	Regulación de les incompatibilidades nos cargos públicos	"Estender y clarificar les incompatibilidaes de cargos políticos, altos cargos de l’Alministración Pública central y autonómica, y directivos d’empreses públiques de la qu’acabe la so prestación como tales.

Establecer un mínimu de diez años hasta qu’un ex altu cargu pueda intervenir nun ámbitu afectáu directamente por una decisión adoptada por él durante l’exerciciu de la so responsabilidá pública.

Impedir que cualquier ex cargu electu participe en conseyos d’alministración d’empresas qu’operen en sectores estratéxicos del Estáu.

Prohibir que desde los lobbies se contrate a los diputaos o a los sos asistentes.

Obligar a que, si desde los lobbies s’emplea a antiguos miembros del Gobiernu, estos lobbies informen sobre quién son los sos veceros, a qué representantes políticos contacten, qué temes traten y en qué gastos incurren durante’l so trabayu.

Crear, a nivel estatal y en cada Comunidá Autónoma, una oficina de rexistru de conflictos d’interés y d’incompatibilidaes, que vele pol cumplimientu d’estes normes y que tea dotada d’independencia y de capacidá inspectora."	http://lasonrisadeunpais.es/fb-share/programa/ast/238.html
239	Democracia Política	Llei de Paredes de Cristal	"Vamos aprobar una llei integral pa la rexeneración democrática de les nuestres instituciones públiques, que sirva de marcu p’abrir los parlamentos a la ciudadanía. Pa ello, vamos adoptar les siguientes midíes:

- Publicar en portales web parlamentarios la información relativa a la xestión de la institución, el personal y el presupuestu.
- Facilitar l’accesu a la información relativa a los procesos lexislativos, en cursu o acabaos, mediante observación directa, al traviés de la prensa escrita o de les retresmisiones per radio y televisión en directo.
- Garantizar l’accesu, tanto a les sesiones de comisiones parlamentaries como a los plenos, a medios de comunicación, a observadores y a ciudadanos en xeneral, sin trabes alministratives y sin ningún tipu de discriminación.
- Habilitar un escañu ciudadanu desde’l que se puedan facer llegar piticiones ciudadanes al Parlamentu, tanto de forma individual como colectiva."	http://lasonrisadeunpais.es/fb-share/programa/ast/239.html
240	Democracia Política	Reformulación de la Llei de Contratos del Sector Públicu	"Vamos reformular la Llei de Contratos del Sector Públicu pa:

- Implantar una rede d’oficines centrales de compra pa la unificación del procedimiento nes meses de contratación.
- Implantar una plataforma única d’información sobre contratación pública.
- Crear los Tribunales Alministrativos Centrales, como los órganos competentes pa la resolución centralizada de recursos contractuales.
- Eliminar los procedimientos negociaos sin publicidá y limitar l’importe que permite la utilización del contratu menor.
- Reformar la web del rexistru mercantil pa poder consultar de forma cenciella y gratuita la información básica de sociedaes.
- Materializar los criterios sociales, medioambientales y de fomentu de la economía local nos pliegos de condiciones, asina como la participación ciudadana."	http://lasonrisadeunpais.es/fb-share/programa/ast/240.html
241	Democracia Política	Siguimientu de la execución presupuestaria	"La información que xenera l’Alministración Pública nun pertenez a les instituciones, pertenez a la xente. Por ello, vamos instaurar paredes y bolsos de cristal nes instituciones, porque aquello que nun se pueda publicar nun debería facese. Pa llogralo, vamos implementar midíes de tresparencia de la xestión pública con información veraz y actualizada de tolos presupuestos, gastos y balances anuales, protocolos y informes.

Los presupuestos deben vincular l’acción de gobiernu. Pa evaluar correctamente si los compromisos alquiríos cumpliéronse, cuáles foron les esviaciones y si tán sustentaos o non por unes causes lexítimes y xustificables ye imprescindible publicar los datos de la execución presupuestaria col máximu nivel de detalle. Pa ello, el Portal de la Tresparencia y la rede d’oficines ciudadanes pondrán a disposición de la ciudadanía, d’una forma cenciella y directa, los datos básicos del destín final del dineru público."	http://lasonrisadeunpais.es/fb-share/programa/ast/241.html
